"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
750	0.7386758	0.2451787	1.0000000	0.0500663	0.0563789	0.1054669	0.6867964	0.2265724	0.0862696	0.0317461	0.4200038	0.9970665	0.0618466	0.4269203	0.9999009	0.0076537	0.1075933	0.5111527	0.0853640	0.5717735
800	0.7377336	0.2451787	1.0000000	0.0506496	0.0464178	0.1027030	0.6711654	0.2265724	0.0868724	0.0317461	0.4035340	0.9969204	0.0618466	0.4356156	0.9998983	0.0076537	0.1087304	0.5098095	0.0853640	0.5695355
850	0.7374027	0.2451787	1.0000000	0.0508832	0.0419050	0.1014404	0.6631608	0.2265724	0.0871293	0.0317461	0.3954660	0.9968469	0.0618466	0.4398109	0.9998971	0.0076537	0.1091986	0.5090655	0.0853640	0.5684971
900	0.7372870	0.2451787	1.0000000	0.0509765	0.0399101	0.1008927	0.6593212	0.2265724	0.0872362	0.0317461	0.3915942	0.9968121	0.0618466	0.4417862	0.9998965	0.0076537	0.1093912	0.5086826	0.0853640	0.5680423
950	0.7372466	0.2451787	1.0000000	0.0510138	0.0390442	0.1006636	0.6575663	0.2265724	0.0872799	0.0317461	0.3897637	0.9967964	0.0618466	0.4426993	0.9998962	0.0076537	0.1094704	0.5084956	0.0853640	0.5678508
1000	0.7372326	0.2451787	1.0000000	0.0510287	0.0386737	0.1005702	0.6567933	0.2265724	0.0872975	0.0317461	0.3889076	0.9967895	0.0618466	0.4431156	0.9998961	0.0076537	0.1095031	0.5084077	0.0853640	0.5677725

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7379303	0.2518763	0.8699806	0.0322114	0.1607560	0.1007767	0.6570443	0.2277177	0.0884409	0.0326234	0.3882414	0.9967921	0.0630073	0.4450202	0.9998962	0.0076789	0.1111076	0.5089137	0.0858093	0.5930572
100	0.7537099	0.2977849	0.7324026	0.0146303	0.3205320	0.1078717	0.6755281	0.2400232	0.0986421	0.0391200	0.3889475	0.9969641	0.0710709	0.4579608	0.9998998	0.0078868	0.1250841	0.5232177	0.0918122	0.6166962
150	0.8016512	0.3782407	0.6603990	0.0061746	0.4311629	0.1423634	0.7424546	0.2779060	0.1302199	0.0527445	0.3942467	0.9975558	0.0870135	0.4873066	0.9999108	0.0084025	0.1590365	0.5774905	0.1130594	0.6371186
200	0.8602836	0.4591009	0.6290591	0.0026311	0.5018261	0.2195976	0.8327108	0.3429878	0.1958721	0.0682501	0.4091685	0.9983368	0.1059346	0.5245095	0.9999261	0.0091620	0.2042587	0.6629621	0.1511085	0.6630205
250	0.9058231	0.5196743	0.6165243	0.0012202	0.5485409	0.3235049	0.9046912	0.4201714	0.2868275	0.0800735	0.4334868	0.9989654	0.1221830	0.5583550	0.9999405	0.0099543	0.2466969	0.7473697	0.1959876	0.6905769
300	0.9340412	0.5577211	0.6117428	0.0006714	0.5802039	0.4213612	0.9486533	0.4913672	0.3755935	0.0870167	0.4616151	0.9993592	0.1333400	0.5836483	0.9999512	0.0106059	0.2789136	0.8118546	0.2366071	0.7135318
350	0.9496465	0.5790254	0.6099717	0.0004602	0.6013472	0.4944152	0.9720107	0.5468729	0.4441723	0.0904701	0.4874710	0.9995766	0.1399295	0.6003796	0.9999582	0.0110616	0.3003159	0.8543632	0.2676728	0.7296232
400	0.9577784	0.5900394	0.6093283	0.0003793	0.6149254	0.5414992	0.9835032	0.5854832	0.4899272	0.0920167	0.5077285	0.9996890	0.1434500	0.6105934	0.9999622	0.0113466	0.3133215	0.8799628	0.2889480	0.7396765
450	0.9618733	0.5954110	0.6090977	0.0003482	0.6232513	0.5690908	0.9889172	0.6102671	0.5176829	0.0926648	0.5218875	0.9997451	0.1452086	0.6164884	0.9999645	0.0115111	0.3207369	0.8944851	0.3024497	0.7454762
500	0.9638871	0.5979175	0.6090158	0.0003363	0.6281317	0.5842438	0.9914061	0.6252597	0.5334490	0.0929250	0.5309886	0.9997726	0.1460474	0.6197528	0.9999657	0.0116006	0.3247651	0.9023785	0.3105564	0.7486329
550	0.9647533	0.5862853	0.7390063	0.0232775	0.5091023	0.5916171	0.9925183	0.6308131	0.5393999	0.0839192	0.5362915	0.9997856	0.1402578	0.6190016	0.9999663	0.0114814	0.3189632	0.9063883	0.3138911	0.7303878
600	0.9627111	0.5175758	0.8765742	0.0409724	0.3491704	0.5827845	0.9925663	0.6141152	0.5229952	0.0588927	0.5350936	0.9997836	0.1156027	0.6048346	0.9999666	0.0107286	0.2872028	0.9048137	0.3063210	0.7107467
650	0.9521614	0.4245924	0.9485743	0.0477138	0.2353958	0.5376118	0.9904187	0.5683017	0.4686137	0.0427419	0.5223903	0.9997494	0.0914170	0.5805127	0.9999664	0.0097828	0.2465064	0.8889046	0.2818964	0.6915740
700	0.9279803	0.3487491	0.9799130	0.0499855	0.1615999	0.4565998	0.9834674	0.4984342	0.3769268	0.0358330	0.5022800	0.9996606	0.0765065	0.5534731	0.9999649	0.0090088	0.2070713	0.8501327	0.2426151	0.6701871
750	0.8903090	0.2998700	0.9924473	0.0507188	0.1138407	0.3618686	0.9673653	0.4218007	0.2781297	0.0332322	0.4814877	0.9994928	0.0688346	0.5273148	0.9999609	0.0084701	0.1737339	0.7891216	0.1988115	0.6491869
800	0.8468404	0.2722895	0.9972287	0.0509474	0.0832033	0.2762645	0.9373609	0.3552004	0.2000825	0.0322866	0.4625168	0.9992225	0.0651469	0.5037627	0.9999535	0.0081239	0.1488555	0.7180351	0.1604628	0.6303292
850	0.8076608	0.2579991	0.9989998	0.0510154	0.0641136	0.2108204	0.8923749	0.3058314	0.1491359	0.0319437	0.4453767	0.9988451	0.0634019	0.4842094	0.9999429	0.0079135	0.1321870	0.6519501	0.1318844	0.6138216
900	0.7785128	0.2510240	0.9996431	0.0510341	0.0526710	0.1660789	0.8381720	0.2729705	0.1195012	0.0318186	0.4301239	0.9983950	0.0625748	0.4693962	0.9999310	0.0077918	0.1219416	0.5998373	0.1127653	0.5997823
950	0.7597091	0.2477673	0.9998737	0.0510385	0.0460787	0.1377890	0.7846578	0.2526737	0.1034672	0.0317728	0.4172831	0.9979407	0.0621833	0.4591078	0.9999200	0.0077245	0.1160539	0.5633079	0.1008915	0.5886008
1000	0.7487814	0.2462982	0.9999556	0.0510391	0.0424182	0.1209143	0.7399104	0.2407985	0.0951994	0.0317559	0.4072822	0.9975490	0.0619997	0.4524757	0.9999113	0.0076889	0.1128441	0.5398052	0.0939009	0.5804535

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7383194	0.2558429	0.8022464	0.0512495	0.0386339	0.1009204	0.7190376	0.2284408	0.0891032	0.5205818	0.3882495	0.9970176	0.0637354	0.4458854	0.9998962	0.0076945	0.1032437	0.5092186	0.0860722	0.7165379
100	0.7625542	0.3341558	0.5929964	0.0540878	0.0425651	0.1128736	0.8017286	0.2512674	0.1071601	0.8237260	0.3894461	0.9974492	0.0791779	0.4668215	0.9999013	0.0080953	0.1190019	0.5317820	0.0967096	0.8437659
150	0.8284725	0.4756913	0.4834822	0.0664813	0.0590731	0.1748408	0.8774686	0.3252201	0.1731412	0.9174235	0.3989545	0.9981839	0.1176566	0.5145552	0.9999151	0.0093619	0.1814460	0.6116198	0.1367179	0.9045373
200	0.8961811	0.6153298	0.4358156	0.0926043	0.0920332	0.3079395	0.9348271	0.4448899	0.3070488	0.9458857	0.4278576	0.9989163	0.1735795	0.5729023	0.9999323	0.0116039	0.2708895	0.7211222	0.2067370	0.9367402
250	0.9404153	0.7160442	0.4167508	0.1239274	0.1331488	0.4631278	0.9685457	0.5702323	0.4549806	0.9561655	0.4767286	0.9994043	0.2284179	0.6235112	0.9999469	0.0141757	0.3515384	0.8145452	0.2826728	0.9556886
300	0.9640176	0.7769147	0.4094782	0.1496899	0.1712064	0.5866786	0.9855091	0.6712979	0.5672418	0.9604353	0.5320478	0.9996702	0.2691894	0.6596375	0.9999569	0.0163600	0.4082477	0.8773523	0.3448730	0.9665865
350	0.9755243	0.8098901	0.4067845	0.1664448	0.2003458	0.6660531	0.9933223	0.7411374	0.6371774	0.9622710	0.5802091	0.9998017	0.2944442	0.6825293	0.9999628	0.0178819	0.4429355	0.9145169	0.3882402	0.9725154
400	0.9809199	0.8264849	0.4058059	0.1758607	0.2200333	0.7112749	0.9967378	0.7850334	0.6762270	0.9630473	0.6156627	0.9998637	0.3083305	0.6959395	0.9999660	0.0188118	0.4624442	0.9349381	0.4156981	0.9755954
450	0.9834099	0.8344053	0.4054552	0.1806797	0.2322280	0.7352730	0.9981843	0.8109585	0.6966382	0.9633670	0.6390329	0.9998923	0.3153857	0.7033749	0.9999677	0.0193312	0.4728285	0.9456500	0.4320404	0.9771423
500	0.9845506	0.8380375	0.4053307	0.1829975	0.2393161	0.7474389	0.9987852	0.8256137	0.7068595	0.9634958	0.6533043	0.9999053	0.3187820	0.7073340	0.9999685	0.0196034	0.4781437	0.9510944	0.4413595	0.9779000
550	0.9850251	0.8211471	0.6030404	0.1635434	0.2390742	0.7529793	0.9986564	0.8284096	0.7058417	0.5775539	0.6612749	0.9999036	0.2965295	0.7042145	0.9999689	0.0188992	0.4906002	0.9537337	0.4411861	0.8874336
600	0.9840417	0.7087644	0.8122750	0.1129796	0.2235000	0.7447620	0.9981765	0.7994489	0.6773175	0.2284801	0.6583660	0.9998942	0.2094178	0.6764125	0.9999691	0.0157938	0.4248613	0.9531485	0.4207418	0.8059818
650	0.9780593	0.5494724	0.9217838	0.0793884	0.1973752	0.6993852	0.9970557	0.7382441	0.6242552	0.0914785	0.6307626	0.9998687	0.1346826	0.6341305	0.9999690	0.0126573	0.3423380	0.9436427	0.3834368	0.7551030
700	0.9614596	0.4192052	0.9694485	0.0631781	0.1636796	0.6063521	0.9937636	0.6468851	0.5331583	0.0490273	0.5830478	0.9998082	0.0942348	0.5926230	0.9999684	0.0105210	0.2717178	0.9155818	0.3289241	0.7137113
750	0.9293403	0.3361120	0.9885127	0.0561007	0.1282273	0.4839813	0.9849641	0.5382030	0.4060632	0.0367659	0.5352307	0.9996889	0.0758103	0.5566634	0.9999662	0.0092467	0.2155071	0.8614158	0.2652313	0.6786091
800	0.8841991	0.2898130	0.9957850	0.0531247	0.0974860	0.3641542	0.9652989	0.4363667	0.2851117	0.0332467	0.4974443	0.9994829	0.0679169	0.5259750	0.9999611	0.0085199	0.1742860	0.7861129	0.2063403	0.6507065
850	0.8369391	0.2661048	0.9984787	0.0518930	0.0745924	0.2681970	0.9298920	0.3573493	0.1982753	0.0322125	0.4689692	0.9991662	0.0645426	0.5004225	0.9999520	0.0081139	0.1467723	0.7066031	0.1609291	0.6287342
900	0.7980180	0.2546499	0.9994572	0.0513871	0.0593407	0.2009641	0.8794919	0.3035079	0.1455168	0.0318969	0.4467246	0.9987429	0.0630629	0.4805086	0.9999402	0.0078918	0.1298869	0.6384990	0.1300234	0.6109409
950	0.7712201	0.2493471	0.9998079	0.0511803	0.0499745	0.1579088	0.8224148	0.2699022	0.1164843	0.0317966	0.4290087	0.9982643	0.0623971	0.4662334	0.9999278	0.0077736	0.1202029	0.5882249	0.1106890	0.5966535
1000	0.7549999	0.2469719	0.9999324	0.0510961	0.0445636	0.1320454	0.7694372	0.2501691	0.1014687	0.0317635	0.4153135	0.9978087	0.0620940	0.4567803	0.9999170	0.0077124	0.1149375	0.5547938	0.0992795	0.5858667

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7381550	0.2541447	0.8305284	0.0512082	0.0355735	0.3513937	0.6572657	0.2281255	0.0888198	0.0329833	0.3882461	0.9972391	0.0634198	0.5317979	0.9998962	0.0076877	0.1117043	0.5232993	0.0818835	0.5678402
100	0.7588697	0.3182407	0.6512045	0.0530941	0.0340053	0.5808188	0.6814734	0.2461166	0.1033221	0.0442793	0.3892267	0.9978226	0.0754203	0.6579973	0.9999007	0.0079972	0.1331320	0.5576424	0.0846836	0.5712780
150	0.8180306	0.4334386	0.5573526	0.0594763	0.0404989	0.6975983	0.7620167	0.3036425	0.1531625	0.0749768	0.3967961	0.9984744	0.1025681	0.7553495	0.9999135	0.0088736	0.1898010	0.6305561	0.1086373	0.5882097
200	0.8833523	0.5491866	0.5165031	0.0704910	0.0567530	0.7689169	0.8573811	0.4004694	0.2583751	0.1174883	0.4190718	0.9990736	0.1390057	0.8199611	0.9999301	0.0102999	0.2668281	0.7267083	0.1544954	0.6211327
250	0.9290265	0.6348652	0.5001648	0.0821850	0.0782720	0.8228639	0.9251223	0.5084351	0.3878284	0.1540681	0.4566541	0.9994775	0.1730606	0.8593220	0.9999448	0.0118640	0.3372536	0.8113573	0.2071248	0.6584749
300	0.9548279	0.6879351	0.4939323	0.0911714	0.0990007	0.8617388	0.9629382	0.6009713	0.4961985	0.1771356	0.5004671	0.9997032	0.1977041	0.8818508	0.9999551	0.0131697	0.3883442	0.8704831	0.2524313	0.6894609
350	0.9680244	0.7172832	0.4916238	0.0967967	0.1154349	0.8865520	0.9816148	0.6683282	0.5691066	0.1891230	0.5402124	0.9998177	0.2127282	0.8941574	0.9999614	0.0140789	0.4206592	0.9067259	0.2853846	0.7108089
400	0.9744700	0.7323005	0.4907852	0.0998878	0.1268913	0.9009346	0.9902343	0.7125143	0.6124176	0.1946514	0.5706636	0.9998729	0.2209089	0.9006458	0.9999649	0.0146393	0.4394147	0.9272773	0.3069956	0.7238877
450	0.9775497	0.7395641	0.4904847	0.1014479	0.1341877	0.9087374	0.9940599	0.7395418	0.6362719	0.1970190	0.5914423	0.9998990	0.2250404	0.9039740	0.9999668	0.0149569	0.4496858	0.9383637	0.3202357	0.7312884
500	0.9790023	0.7429310	0.4903780	0.1021915	0.1385340	0.9127793	0.9957202	0.7552659	0.6487750	0.1979873	0.6045001	0.9999111	0.2270224	0.9056444	0.9999678	0.0151261	0.4550772	0.9441407	0.3279667	0.7352422
550	0.9796148	0.7272305	0.6598120	0.0957032	0.1534562	0.8325200	0.9964237	0.7594317	0.6509558	0.1681030	0.6119366	0.9998980	0.2136121	0.8493781	0.9999682	0.0147893	0.4403375	0.9453435	0.3469356	0.7370467
600	0.9782659	0.6302723	0.8391227	0.0769591	0.1633125	0.7473958	0.9964865	0.7351038	0.6293318	0.0950676	0.6091999	0.9998760	0.1603163	0.7549545	0.9999685	0.0130726	0.3760978	0.9422674	0.3531870	0.7332016
650	0.9706281	0.4973929	0.9329700	0.0634146	0.1565429	0.6654134	0.9952856	0.6785672	0.5766029	0.0545247	0.5860131	0.9998400	0.1125002	0.6705316	0.9999683	0.0111697	0.3065086	0.9290105	0.3332955	0.7171699
700	0.9509501	0.3896115	0.9738179	0.0565151	0.1359969	0.5601788	0.9909994	0.5926774	0.4804233	0.0393439	0.5488462	0.9997666	0.0853648	0.6066237	0.9999674	0.0097691	0.2467749	0.8956053	0.2901068	0.6918733
750	0.9159465	0.3208426	0.9901556	0.0533839	0.1099722	0.4407432	0.9798970	0.4938904	0.3585201	0.0342628	0.5124657	0.9996292	0.0724204	0.5596749	0.9999647	0.0088753	0.1989942	0.8370145	0.2363738	0.6653969
800	0.8704664	0.2824215	0.9963878	0.0520268	0.0860479	0.3309886	0.9566022	0.4045251	0.2517184	0.0325950	0.4829530	0.9993993	0.0666149	0.5242311	0.9999586	0.0083368	0.1640535	0.7614921	0.1866289	0.6422553
850	0.8256634	0.2626849	0.9986963	0.0514510	0.0678089	0.2458134	0.9173567	0.3367458	0.1783894	0.0320393	0.4594486	0.9990579	0.0640239	0.4972915	0.9999489	0.0080236	0.1408316	0.6859483	0.1485007	0.6228507
900	0.7902779	0.2531204	0.9995349	0.0512095	0.0555099	0.1870917	0.8648603	0.2911455	0.1348077	0.0318494	0.4401514	0.9986199	0.0628469	0.4775894	0.9999369	0.0078476	0.1266240	0.6234805	0.1226539	0.6066123
950	0.7665644	0.2486809	0.9998354	0.0511090	0.0478983	0.1498110	0.8084450	0.2628726	0.1110711	0.0317830	0.4243925	0.9981451	0.0623043	0.4640559	0.9999249	0.0077522	0.1184895	0.5783737	0.1065112	0.5935154
1000	0.7524538	0.2466879	0.9999421	0.0510675	0.0434763	0.1275281	0.7581602	0.2463255	0.0988452	0.0317594	0.4121428	0.9977100	0.0620535	0.4553464	0.9999148	0.0077023	0.1140697	0.5487968	0.0969885	0.5837310

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.8072271	0.2450838	1.0000000	0.0510387	0.0290152	0.1038664	0.6667489	0.2265890	0.0873099	0.0317461	0.5215357	0.9972085	0.0618464	0.4434605	0.9998986	0.2119599	0.1095231	0.5092050	0.0853766	0.5709572
100	0.8694790	0.2449718	1.0000000	0.0510386	0.0168926	0.1206619	0.7158902	0.2265447	0.0872882	0.0317461	0.6908927	0.9979332	0.0618452	0.4434283	0.9999098	0.4372053	0.1094981	0.5128763	0.0853395	0.5841881
150	0.8971965	0.2449060	1.0000000	0.0510386	0.0089953	0.1418412	0.7745660	0.2264843	0.0872558	0.0317460	0.8013820	0.9985101	0.0618435	0.4433806	0.9999216	0.5601327	0.1094644	0.5170611	0.0852911	0.5978170
200	0.9077973	0.2448739	1.0000000	0.0510386	0.0047279	0.1577910	0.8179977	0.2264263	0.0872247	0.0317460	0.8621073	0.9988539	0.0618420	0.4433326	0.9999296	0.6156809	0.1094358	0.5200970	0.0852471	0.6066316
250	0.9116313	0.2448595	1.0000000	0.0510385	0.0026189	0.1671407	0.8438080	0.2263814	0.0872014	0.0317460	0.8930271	0.9990316	0.0618411	0.4432943	0.9999339	0.6386368	0.1094166	0.5218963	0.0852147	0.6112755
300	0.9129850	0.2448535	1.0000000	0.0510385	0.0016298	0.1718960	0.8573659	0.2263513	0.0871864	0.0317460	0.9081311	0.9991164	0.0618406	0.4432679	0.9999361	0.6476420	0.1094052	0.5228498	0.0851937	0.6134682
350	0.9134575	0.2448510	1.0000000	0.0510385	0.0011817	0.1741104	0.8639480	0.2263328	0.0871776	0.0317460	0.9153272	0.9991549	0.0618404	0.4432514	0.9999371	0.6510564	0.1093991	0.5233207	0.0851811	0.6144370
400	0.9136215	0.2448500	1.0000000	0.0510385	0.0009836	0.1750830	0.8669732	0.2263221	0.0871728	0.0317460	0.9187012	0.9991717	0.0618402	0.4432418	0.9999376	0.6523204	0.1093960	0.5235423	0.0851741	0.6148467
450	0.9136782	0.2448496	1.0000000	0.0510385	0.0008977	0.1754930	0.8683086	0.2263163	0.0871704	0.0317460	0.9202663	0.9991790	0.0618402	0.4432365	0.9999377	0.6527802	0.1093944	0.5236430	0.0851702	0.6150146
500	0.9136978	0.2448494	1.0000000	0.0510385	0.0008609	0.1756609	0.8688801	0.2263132	0.0871692	0.0317460	0.9209869	0.9991820	0.0618402	0.4432336	0.9999378	0.6529452	0.1093937	0.5236876	0.0851682	0.6150819
550	0.8435458	0.2449443	1.0000000	0.0510385	0.0102191	0.1715415	0.8639198	0.2263167	0.0871716	0.0317460	0.7972744	0.9990147	0.0618404	0.4432361	0.9999366	0.4486974	0.1093978	0.5234309	0.0851719	0.6131312
600	0.7812213	0.2450562	1.0000000	0.0510385	0.0223172	0.1525684	0.8309535	0.2263487	0.0871907	0.0317460	0.6349099	0.9985724	0.0618416	0.4432614	0.9999293	0.2234725	0.1094217	0.5215136	0.0851996	0.6029557
650	0.7535489	0.2451221	1.0000000	0.0510385	0.0302113	0.1310212	0.7779991	0.2264033	0.0872221	0.0317460	0.5233011	0.9979929	0.0618433	0.4433060	0.9999183	0.1005523	0.1094549	0.5180599	0.0852433	0.5896766
700	0.7430174	0.2451542	1.0000000	0.0510385	0.0344855	0.1160397	0.7292024	0.2264586	0.0872527	0.0317461	0.4582530	0.9974907	0.0618447	0.4433526	0.9999088	0.0450067	0.1094833	0.5145314	0.0852851	0.5794279
750	0.7392365	0.2451685	1.0000000	0.0510385	0.0366030	0.1077374	0.6954333	0.2265021	0.0872759	0.0317461	0.4232318	0.9971553	0.0618456	0.4433902	0.9999026	0.0220517	0.1095024	0.5118700	0.0853164	0.5733451
800	0.7379151	0.2451746	1.0000000	0.0510385	0.0375989	0.1036781	0.6756949	0.2265317	0.0872908	0.0317461	0.4052689	0.9969650	0.0618461	0.4434163	0.9998992	0.0130469	0.1095137	0.5101959	0.0853369	0.5702392
850	0.7374598	0.2451771	1.0000000	0.0510385	0.0380514	0.1018414	0.6653478	0.2265499	0.0872996	0.0317461	0.3963544	0.9968677	0.0618464	0.4434327	0.9998975	0.0096326	0.1095198	0.5092587	0.0853492	0.5687947
900	0.7373044	0.2451781	1.0000000	0.0510385	0.0382521	0.1010522	0.6603160	0.2265605	0.0873044	0.0317461	0.3920337	0.9968214	0.0618465	0.4434422	0.9998967	0.0083687	0.1095230	0.5087740	0.0853562	0.5681629
950	0.7372517	0.2451785	1.0000000	0.0510385	0.0383396	0.1007254	0.6579987	0.2265662	0.0873068	0.0317461	0.3899756	0.9968003	0.0618465	0.4434475	0.9998963	0.0079090	0.1095245	0.5085370	0.0853599	0.5678982
1000	0.7372339	0.2451786	1.0000000	0.0510385	0.0383771	0.1005936	0.6569746	0.2265693	0.0873080	0.0317461	0.3890079	0.9967911	0.0618466	0.4434503	0.9998961	0.0077440	0.1095252	0.5084259	0.0853619	0.5677906

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7372282	0.2451788	1.0000000	0.0510387	0.0384079	0.1005234	0.6563526	0.2265941	0.1616928	0.0317461	0.4696677	0.9967854	0.0618466	0.4343895	0.9998960	0.1612026	0.2147095	0.5083677	0.0853813	0.5475836
100	0.7372263	0.2451787	1.0000000	0.0510386	0.0384060	0.1005150	0.6562830	0.2265826	0.2525932	0.0317461	0.5716502	0.9967848	0.0618466	0.4220144	0.9998960	0.3304886	0.3077269	0.5083499	0.0853724	0.5305184
150	0.7372255	0.2451787	1.0000000	0.0510386	0.0384052	0.1005115	0.6562526	0.2265772	0.3083088	0.0317461	0.6367831	0.9967846	0.0618466	0.4134416	0.9998960	0.4228763	0.3515798	0.5083420	0.0853681	0.5231918
200	0.7372252	0.2451787	1.0000000	0.0510386	0.0384048	0.1005100	0.6562394	0.2265747	0.3366196	0.0317461	0.6717771	0.9967845	0.0618466	0.4085109	0.9998960	0.4646243	0.3702481	0.5083386	0.0853660	0.5204443
250	0.7372251	0.2451787	1.0000000	0.0510385	0.0384047	0.1005094	0.6562338	0.2265735	0.3497776	0.0317461	0.6892126	0.9967844	0.0618466	0.4059164	0.9998960	0.4818772	0.3779987	0.5083371	0.0853650	0.5194578
300	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005092	0.6562315	0.2265729	0.3555817	0.0317461	0.6975639	0.9967844	0.0618466	0.4046207	0.9998960	0.4886452	0.3811951	0.5083365	0.0853645	0.5191091
350	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005091	0.6562305	0.2265727	0.3580557	0.0317461	0.7014751	0.9967844	0.0618466	0.4039956	0.9998960	0.4912113	0.3825111	0.5083362	0.0853643	0.5189866
