"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
900	0.9702012	0.9928258	0.2138877	0.9310138	0.5983725	0.5028289	0.9271802	0.2041649	0.6604573	0.0638853
950	1.0286399	1.0869696	0.2095235	0.9229015	0.5279787	0.4185724	1.0101546	0.2563278	0.6247130	0.0707626
1000	1.0381945	1.0229299	0.2752646	0.9410943	0.5171331	0.3905989	1.0071926	0.2163315	0.5991269	0.0470099

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.9575222	1.0180925	0.2512882	0.9281987	0.4832583	0.3881844	1.0452259	0.2381343	0.6170985	0.0142995
100	1.0307496	0.9482142	0.2583525	0.8948242	0.4683549	0.3862284	1.1186985	0.2674434	0.6364460	0.0072254
150	1.0588979	0.9690000	0.2699859	0.9196576	0.4884296	0.4326428	1.0744615	0.2471154	0.6037298	0.0071844
200	1.0853078	0.9881453	0.2377604	0.9282722	0.4813513	0.3573387	0.9617391	0.2410154	0.6332281	0.0008592
250	1.0246944	1.1005902	0.2177219	0.9273446	0.4649232	0.3473820	0.9842419	0.1853103	0.6279557	0.0002273
300	0.9562615	0.9612113	0.1767560	0.9860227	0.5612512	0.3987060	1.0064549	0.2335067	0.6214832	0.0000000
350	0.9927469	1.0424601	0.1924893	0.9168543	0.5618292	0.3838298	1.1368274	0.2881822	0.6230727	0.0009109
400	1.0032733	1.0082865	0.2197822	0.9005874	0.5032584	0.3581421	1.0610144	0.2828718	0.6139967	0.0032767
450	1.0782426	1.0191989	0.2482421	0.9178201	0.5433715	0.3717645	1.0317278	0.2451579	0.6416704	0.0022985
500	0.9721314	0.9654245	0.2905657	0.9458440	0.5076714	0.4375402	1.0802141	0.2446313	0.6385067	0.0000000
550	1.0442320	1.0079546	0.2659788	0.9596935	0.4881771	0.4752102	0.9014487	0.2299242	0.6211505	0.0319460
600	0.9438199	0.9790512	0.2855450	0.9798542	0.4697199	0.4562702	1.0004544	0.2510444	0.6422790	0.0584656
650	0.9834214	0.9748057	0.2397258	0.9870509	0.4333961	0.3853865	1.0627734	0.2731361	0.6463856	0.0742009
700	0.9652416	1.0247191	0.3176695	0.9357493	0.5022283	0.4348890	1.0695910	0.2790326	0.6781927	0.0708695
750	0.9316542	0.9970301	0.2893491	0.9794982	0.4616000	0.3718253	0.9838990	0.2741329	0.6994483	0.0836782
800	0.9806480	0.9827827	0.2724707	0.8963725	0.4914882	0.4140173	1.0071063	0.2811805	0.6130902	0.0945675
850	0.9550880	1.0783605	0.2310597	0.9767903	0.4695528	0.4270407	0.9987878	0.2747758	0.6273556	0.1047989
900	0.9505919	1.0031127	0.2127397	0.9680549	0.4353591	0.4276164	0.9480255	0.2456912	0.5665185	0.0719449
950	1.0795675	0.9392923	0.3054875	0.9410538	0.4624187	0.4159258	0.9979236	0.2342853	0.5641386	0.0676237
1000	1.1524967	1.0399514	0.2302674	0.9753335	0.4524541	0.4142504	0.9628424	0.2468710	0.5979426	0.0564309

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.9230328	0.9811723	0.2454357	0.3215239	0.5651185	0.4278351	0.8930232	0.2842166	0.4238596	0.0443545
100	0.9532391	1.0849907	0.2903960	0.1259330	0.4674690	0.2322822	0.8709212	0.2844946	0.3053424	0.0495404
150	1.0725748	0.9909473	0.2355111	0.0473506	0.3502499	0.1293097	0.8737167	0.3083890	0.2590393	0.0446799
200	0.9372290	1.0723908	0.2201458	0.0380558	0.3578255	0.1071205	0.7804154	0.2613928	0.1974598	0.0651522
250	0.9609866	0.9399761	0.2149986	0.0320056	0.3010515	0.1317952	0.7079892	0.2261134	0.2003162	0.0499715
300	0.8893807	1.0514580	0.2135409	0.0259847	0.2664708	0.1355992	0.5114137	0.2605040	0.1612257	0.0533931
350	0.9862288	1.0129991	0.2186351	0.0162723	0.3309660	0.0822415	0.4890270	0.2369199	0.1916319	0.0475557
400	0.9769508	1.0388628	0.2348274	0.0205656	0.3040923	0.1127173	0.5291186	0.2613194	0.2090243	0.0646196
450	1.0263654	1.0004700	0.2535838	0.0215453	0.2686501	0.1028736	0.5872222	0.2664669	0.2079343	0.0697041
500	1.0137187	0.9471063	0.2388687	0.0375620	0.2964111	0.1038783	0.5596202	0.2516416	0.1879762	0.0508546
550	1.0467489	0.9512168	0.2430208	0.6641160	0.3053858	0.1297047	0.8427671	0.2825361	0.3262001	0.0584513
600	1.0828044	0.9704917	0.2547051	0.8480716	0.3423730	0.1790471	0.9059266	0.2819849	0.4337779	0.0423180
650	1.0317135	1.0183480	0.2342831	0.9276655	0.4452893	0.3512879	0.9357270	0.2933413	0.5200640	0.0478811
700	1.0359695	0.9766815	0.2726875	0.8980860	0.4748544	0.4336636	1.0017549	0.2782754	0.6178565	0.0760092
750	1.0279605	1.0537508	0.2165067	0.9410812	0.4842962	0.4408278	1.0782619	0.2324506	0.5324681	0.0438474
800	0.9340976	1.0847368	0.1844822	0.9613515	0.5471785	0.4359822	1.0577834	0.1905862	0.5209550	0.0761415
850	0.8990216	1.0223280	0.1738280	0.9451925	0.5488746	0.4055035	0.9333669	0.2780341	0.5448009	0.0644580
900	1.0745538	0.9382172	0.1953441	0.9923308	0.5185109	0.3856910	0.9716456	0.2716264	0.5728026	0.0627543
950	1.0140425	0.9728644	0.1926915	0.8304433	0.4670335	0.4215115	1.0386303	0.2127416	0.5599140	0.0647784
1000	0.9979870	1.0027530	0.1921908	0.8214152	0.4296004	0.3821673	1.1396628	0.2366288	0.5302687	0.0572357

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.9579690	0.9586710	0.2342392	0.9334230	0.5587737	0.4306327	0.8956037	0.1970083	0.6556852	0.0703671
100	0.9649971	1.0717073	0.2282783	0.9814653	0.5482928	0.4176182	0.9151276	0.3052329	0.6224539	0.0511541
150	0.9512750	1.0896797	0.2370039	0.9334801	0.5764686	0.4271505	1.0329748	0.2548503	0.7065009	0.0419809
200	1.0043796	0.9851899	0.2233411	0.8685740	0.5739633	0.3874101	0.9492221	0.2883443	0.5720089	0.0628068
250	1.0831194	0.8944543	0.2505404	0.9148956	0.6337907	0.4520477	0.9558503	0.2174163	0.6403909	0.0648490
300	1.0470988	1.1111351	0.1861217	0.9537971	0.6603157	0.4117374	1.0448039	0.2331540	0.5637692	0.0569892
350	1.0236094	0.9233238	0.1840944	0.9476144	0.6043383	0.4182356	0.9962668	0.2379452	0.6010559	0.0483018
400	1.0271052	0.9917120	0.1920901	0.9719347	0.5638233	0.3811672	0.9471144	0.2486895	0.5721754	0.0660176
450	1.0901647	1.0015049	0.1956796	0.9811458	0.5874163	0.3986816	1.0330886	0.2342115	0.6473455	0.0787697
500	0.9497834	0.9246743	0.2344980	0.8887218	0.5826865	0.3810009	1.0018228	0.2516213	0.6644752	0.0736237
550	0.9761468	0.9543980	0.2581747	0.9089345	0.5253682	0.4450424	0.9606187	0.2443773	0.6128970	0.0391334
600	0.9939063	1.0229413	0.2822855	0.9745632	0.4737602	0.4181702	1.0335226	0.2431661	0.6719976	0.0587942
650	0.9400177	1.0713666	0.2541301	0.9243346	0.4854369	0.4239494	0.9490597	0.1829932	0.6730392	0.0523404
700	1.0589650	1.0871267	0.2574829	0.9471000	0.4478289	0.4406101	1.1401726	0.2100289	0.6796114	0.0560651
750	1.0678092	1.0385563	0.2436411	0.8729809	0.4027717	0.3907262	1.0716918	0.2492015	0.6065966	0.0605699
800	0.9868613	1.0184313	0.2556883	0.8842572	0.4388268	0.3343170	1.0241383	0.2099230	0.6132816	0.0512413
850	0.9685030	0.9107581	0.3018367	0.9308701	0.4438811	0.3871650	0.9202703	0.2741121	0.5827945	0.0580748
900	0.9591873	0.9022260	0.3615028	0.8751839	0.4398966	0.4421446	0.9368584	0.2686338	0.6737418	0.0425887
950	0.9814214	1.0179375	0.2291135	0.9988067	0.4803331	0.3713255	0.9812093	0.2196119	0.6472082	0.0559324
1000	0.9346922	0.9661504	0.1961352	0.9462946	0.4833686	0.4511670	1.0285477	0.2378911	0.6698222	0.0718184

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.6285448	0.9752134	0.2892902	1.0403070	0.5236930	0.3592854	0.9058929	0.3085679	0.6796396	0.0643978
100	0.5545527	1.0064419	0.4296470	0.9537447	0.5549452	0.3924412	0.9652440	0.3628270	0.7310533	0.0487924
150	0.5483964	0.9553141	0.5713574	0.8847507	0.4685790	0.3907859	0.9683890	0.4071001	0.7263320	0.0706877
200	0.5558543	0.9787453	0.6824595	0.8668889	0.3728887	0.3911328	0.9442900	0.4216921	0.6947637	0.0804334
250	0.4809623	0.9871371	0.7157200	0.8243518	0.3347854	0.4606379	1.0178585	0.4646382	0.8172818	0.0711295
300	0.5586996	0.9166293	0.8482931	0.7505347	0.2805651	0.4713326	0.8472319	0.5037420	0.8039508	0.1036932
350	0.5923091	0.9081182	0.7937098	0.6674869	0.2212643	0.4090957	0.7892582	0.4960105	0.7361284	0.0843496
400	0.4942189	0.9299599	0.6929567	0.6011982	0.1541201	0.4042843	0.8717938	0.3834401	0.7613907	0.0871370
450	0.5106091	0.9743600	0.6818422	0.6181312	0.1632226	0.3514383	0.8871986	0.3979413	0.7952613	0.0798011
500	0.5073896	1.0688867	0.7150992	0.6443072	0.1821737	0.3548812	0.8450447	0.3983391	0.7803740	0.1075045
550	0.9167840	1.0347694	0.6979759	0.5697026	0.1849675	0.3779950	0.8961660	0.4185754	0.7447080	0.0703693
600	0.9639197	0.9419671	0.4706367	0.5722713	0.2154144	0.3262698	0.7905045	0.3302784	0.5754843	0.0505389
650	1.0091728	0.9714972	0.4502125	0.7432074	0.2344635	0.2927637	0.9017067	0.3146471	0.5618318	0.0337219
700	1.0141598	1.1076748	0.3436030	0.8693464	0.2528939	0.3236720	0.9355660	0.3080097	0.5502904	0.0530310
750	1.0432670	0.9822457	0.2673225	0.8367388	0.3148527	0.3839069	0.9998572	0.2607967	0.5421107	0.0599896
800	1.0494163	0.9850965	0.2489526	0.9468633	0.3815086	0.3966664	0.9893519	0.2364866	0.5107868	0.0466339
850	1.0089015	1.0316681	0.2755820	0.9844641	0.4314853	0.4721737	0.9862916	0.2174157	0.5600381	0.0447437
900	1.0227329	1.0213233	0.2459552	0.9589952	0.4913437	0.4021863	0.9342085	0.2184078	0.6149673	0.0603969
950	1.0459538	1.0766745	0.2556581	0.9805859	0.4980662	0.4193355	1.0755178	0.2507676	0.6899743	0.0618384
1000	0.9830914	0.9553807	0.2435717	0.8991135	0.4893575	0.4408619	1.0219202	0.2417017	0.6401656	0.0556730

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.9663779	1.0600623	0.1072158	0.8949052	0.6553695	0.4105129	0.7574125	0.2525503	0.6896622	0.0167810
100	0.9584900	1.0742730	0.0619887	0.9767907	0.6968484	0.4074726	0.7099963	0.2460424	0.6663029	0.0023889
150	1.0829508	1.1075643	0.0743864	0.8785214	0.7194947	0.4028854	0.7522010	0.2553357	0.5926387	0.0030549
200	0.9799729	1.0126841	0.0540166	0.9849433	0.7945917	0.3980492	0.7069942	0.2210990	0.6401159	0.0014935
250	1.0145070	1.0510781	0.0424189	0.9983043	0.7343688	0.3839529	0.7038741	0.2438284	0.6307737	0.0007992
300	1.1251794	0.9933086	0.0543337	1.0714964	0.7854938	0.4313836	0.7142000	0.2281081	0.6649335	0.0002530
350	1.0521430	1.0146340	0.0530360	1.0056735	0.7634675	0.4314229	0.6701398	0.2114481	0.6888406	0.0000103
400	0.9406460	1.0171611	0.0614473	0.9335593	0.8208439	0.4222550	0.7130362	0.1958222	0.6595829	0.0008243
450	1.0432947	0.9768697	0.0644950	0.9581414	0.8350781	0.4326977	0.7107152	0.1984544	0.6235380	0.0013963
500	1.0035403	1.0220576	0.0598172	1.0278634	0.8665756	0.4030745	0.7657114	0.1968543	0.7160409	0.0006448
550	1.0342606	1.0318740	0.1646783	1.0419976	0.7745888	0.4216252	0.8456689	0.2464824	0.6864091	0.0664060
600	1.0380872	1.0110661	0.2300868	1.0394754	0.7687726	0.4193727	1.0028290	0.2665740	0.7002041	0.0490346
650	1.0262081	0.9468417	0.2519082	0.9725744	0.6614392	0.4335674	0.9938089	0.2466274	0.7131224	0.0667861
700	1.0309263	0.9961910	0.2737740	0.8653550	0.5692548	0.4220538	0.9868420	0.2455815	0.6683868	0.0444427
750	1.0810322	0.9702731	0.2584946	0.9002291	0.5003428	0.4364341	1.0094920	0.2406652	0.6777043	0.0552286
800	0.9600536	0.9700375	0.2529685	0.8759423	0.4723184	0.3985744	1.0452786	0.2311651	0.6814047	0.0506386
850	1.0967948	0.9598253	0.2461094	0.9038963	0.4636680	0.4009330	0.9795737	0.2613451	0.6032502	0.0545406
900	0.9731913	1.0227696	0.2442799	0.9742345	0.4623681	0.3832311	0.9919599	0.2579966	0.6317410	0.0363245
950	0.9250613	1.0410900	0.2003049	0.9927403	0.5275132	0.3849982	0.9788992	0.2448769	0.6343998	0.0541335
1000	1.0148293	1.0471643	0.1873746	0.9790697	0.5336883	0.4399281	0.9739307	0.2435794	0.6688978	0.0599523

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.9572563	1.0771459	0.1067290	0.8699712	0.5698651	0.5880336	0.9978708	0.2096227	0.5634717	0.0599955
100	0.9250309	0.9338164	0.0888157	0.7775400	0.6524244	0.6511801	1.0921487	0.1656250	0.5432779	0.0430183
150	0.9874024	1.0535666	0.1153264	0.8437489	0.6024744	0.6199870	0.9427881	0.1914266	0.5432699	0.0658805
200	0.9914816	0.9668581	0.1175106	0.8612174	0.6632965	0.6032282	0.9786816	0.2052320	0.5512571	0.0638106
250	1.0335556	0.9992205	0.0923352	0.7985973	0.6522115	0.6511294	0.9753629	0.1555012	0.5437869	0.0420327
300	0.9845784	0.9368095	0.0961606	0.7848516	0.5635001	0.6824593	0.9739697	0.1789184	0.6065533	0.0740650
350	1.0164799	0.9791715	0.1001921	0.8043599	0.6292639	0.6368767	0.9137233	0.2065529	0.5910843	0.0581586
400	0.9751333	1.0541150	0.0947193	0.8453989	0.6810345	0.6799251	0.9621075	0.1827727	0.6663734	0.0586908
450	0.9639675	0.9220957	0.1105211	0.7221384	0.6319948	0.6562640	1.0610220	0.1814521	0.5514218	0.0802110
500	0.9585621	1.0159987	0.1157983	0.8040796	0.6045444	0.5144747	1.0625198	0.2231553	0.5653724	0.0600848
550	1.0667580	1.0448680	0.1639962	0.9692732	0.6341152	0.4755715	1.0074613	0.2290910	0.5063973	0.0364068
600	0.9914061	0.9874481	0.1540539	0.9968941	0.6116110	0.4751984	1.0457146	0.2313092	0.6202086	0.0457333
650	1.0387338	1.0090079	0.1932054	0.9304695	0.6472459	0.4959788	0.9733024	0.2025615	0.6278616	0.0429770
700	0.9829463	1.0544115	0.2171603	0.9237999	0.6751363	0.4614421	1.0791094	0.2626940	0.6021042	0.0530203
750	0.9890561	0.9972797	0.2172716	0.9551615	0.6616408	0.4300643	1.0389804	0.2848852	0.6542728	0.0703076
800	0.9461839	1.0478438	0.2329825	0.9336878	0.5331862	0.4864257	1.0412382	0.2233133	0.6753657	0.0678437
850	0.9977700	0.9873366	0.2088212	0.9410871	0.5236025	0.4483170	1.0209866	0.2493832	0.6907418	0.0748224
900	1.0645253	1.0472495	0.2259117	0.8386124	0.5603558	0.4681136	0.9552460	0.2937055	0.6789960	0.0706571
950	1.0069151	0.9784074	0.1848406	0.9046007	0.5219847	0.3844229	0.9907651	0.2138595	0.6222975	0.0314318
1000	0.9691830	1.0863406	0.2305055	0.9607943	0.5103414	0.3774758	0.9755023	0.2249391	0.6019665	0.0446785

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	1.0135463	0.9223452	0.1371245	0.3187452	0.5948479	0.3768042	1.0633310	0.2727628	0.2887737	0.0741969
100	0.9950158	0.8972654	0.1344266	0.0891015	0.5537358	0.2367986	0.9880245	0.1869460	0.1554917	0.0682920
150	0.9960422	0.8505954	0.1722746	0.0484841	0.4469659	0.1492735	0.9933329	0.3003186	0.0865710	0.0501853
200	0.9765003	1.0282011	0.1407589	0.0220354	0.4457752	0.1370314	0.9354244	0.2769694	0.0633175	0.0754772
250	1.0355807	1.0196972	0.1146482	0.0393734	0.4178731	0.1411389	0.8727622	0.2662952	0.0577716	0.0532988
300	0.8963365	1.0790460	0.1062755	0.0310271	0.4038912	0.1360253	0.7445028	0.2034235	0.0513667	0.0696870
350	1.0289802	0.9510522	0.1101446	0.0371563	0.4344671	0.1205251	0.7111444	0.2429008	0.0485584	0.0740734
400	1.0692981	1.0082179	0.1143248	0.0333122	0.4377196	0.0853644	0.6987218	0.2386485	0.0706049	0.0580143
450	1.0411662	0.9207425	0.1266988	0.0345863	0.4424597	0.1227409	0.7279431	0.2197308	0.0551616	0.0476396
500	0.9749298	1.0343168	0.1198062	0.0297443	0.4997863	0.1104945	0.7661700	0.2445505	0.0498057	0.0438780
550	1.0550208	0.9989113	0.1954010	0.7069113	0.4749903	0.1386824	0.8773051	0.2506206	0.2271614	0.0500916
600	1.0452412	0.9262007	0.1709398	0.9177155	0.5385139	0.3133224	1.0357738	0.2528994	0.3915114	0.0673173
650	0.9533442	1.0365552	0.1977857	0.9959946	0.5227679	0.3649465	0.9658542	0.2087653	0.5024039	0.0635930
700	1.0049012	0.9469544	0.2332296	0.9627143	0.5109867	0.3922015	0.9559731	0.2121442	0.6271545	0.0700570
750	1.0019662	1.0107388	0.2485435	0.9521682	0.5486450	0.4090312	1.0187490	0.2145911	0.6327677	0.0685889
800	1.0113651	1.0086306	0.1889443	1.0632109	0.5324110	0.4393283	0.9651279	0.2337063	0.6640643	0.0561413
850	1.0690720	1.0092447	0.1903996	0.9276608	0.5895898	0.4523566	0.9308343	0.1890768	0.6564038	0.0609846
900	1.0104982	0.9175684	0.1483770	0.9515924	0.6026825	0.3654703	0.9900699	0.1753020	0.6808692	0.0695509
950	1.0437834	0.9412277	0.1815925	0.9274385	0.5951742	0.3889338	0.9477039	0.2271757	0.7135109	0.0607537
1000	1.0025043	0.9448475	0.1858495	0.9749714	0.5494889	0.4186981	0.9151864	0.2312903	0.6924380	0.0510528

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	1.0341428	1.0636055	0.1473227	0.9800885	0.5413542	0.4477220	1.0631517	0.1265955	0.6812207	0.0102377
100	1.0176939	0.9503552	0.0871851	0.9824707	0.6196748	0.4257472	0.9643773	0.0594310	0.7227961	0.0069881
150	0.9993603	1.0570953	0.0830044	1.0986681	0.6604882	0.4090584	1.0658727	0.0353919	0.6083297	0.0041511
200	0.9903928	0.9987269	0.0922372	0.9555692	0.6819919	0.4000900	0.9441969	0.0584791	0.6268127	0.0017629
250	1.0031533	1.0209250	0.0906716	0.9947525	0.6649388	0.5058387	0.8884490	0.0519088	0.6083387	0.0005816
300	1.0064764	1.1044143	0.0773758	0.9256417	0.6963706	0.4939074	0.8802936	0.0521504	0.6876319	0.0000000
350	1.0026658	1.0270787	0.0629489	0.9862996	0.7806941	0.4488799	1.0316805	0.0715014	0.5950828	0.0028408
400	0.9938987	1.0051182	0.0604402	0.9908152	0.7618394	0.4012539	1.0048859	0.0260665	0.6354142	0.0004667
450	1.0334173	1.0986479	0.0718548	1.0299003	0.6851493	0.4163667	0.9818931	0.0424546	0.6426423	0.0018913
500	1.0097747	1.0662976	0.0458310	0.9515217	0.7285054	0.4380794	0.9722090	0.0448907	0.6893892	0.0000346
550	0.9590754	0.9708768	0.2167623	0.9866099	0.7410999	0.4393789	1.1094286	0.2074320	0.6404804	0.0438333
600	0.9418425	0.9340388	0.2179823	1.0427866	0.6490961	0.4307032	0.9482286	0.2215147	0.6231245	0.0481547
650	0.9600131	1.0359344	0.2462896	0.9640583	0.5826835	0.4142101	0.9852734	0.2474702	0.6136024	0.0667552
700	1.0185541	1.0524818	0.2330543	0.9271857	0.5707453	0.3804453	0.9816341	0.2303234	0.6561258	0.0553226
750	1.1274208	1.0075585	0.2406721	0.8905710	0.5898809	0.4261032	0.9910063	0.2265320	0.6289444	0.0341525
800	0.9912339	1.0274707	0.2099284	0.9315601	0.5238362	0.4124682	0.9832132	0.2153745	0.5934436	0.0304916
850	0.9971406	1.1074532	0.1793735	1.1036438	0.6528064	0.4280368	0.9482938	0.2173594	0.5997639	0.0530929
900	0.9710918	0.9809567	0.1840353	0.9880256	0.5854990	0.4199858	0.9802374	0.2033932	0.6268247	0.0582849
950	1.0040252	1.0148807	0.2182178	1.0743649	0.6433740	0.4121639	1.0041065	0.2690230	0.6195950	0.0808125
1000	0.9694461	1.0334623	0.2430771	1.0386230	0.6609862	0.4642822	0.9003036	0.2234646	0.6696577	0.0640030

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.5552163	1.0633413	0.2627479	0.5031079	0.7009703	0.2393829	1.0102635	0.2430003	0.4345272	0.0737879
100	0.4890213	0.9022940	0.4104857	0.2986186	0.7618282	0.1817245	0.9098992	0.2978838	0.4019724	0.0683495
150	0.4516958	1.0585369	0.5604189	0.2470831	0.6856345	0.1627207	0.9853961	0.3612762	0.3889294	0.0793968
200	0.4142951	0.9468045	0.6585393	0.2427651	0.6264925	0.1158116	0.9180843	0.4076534	0.3901588	0.0786743
250	0.4305939	0.9508065	0.7999659	0.1989634	0.5196923	0.1280539	0.9102035	0.4497615	0.4229817	0.1362981
300	0.5053837	1.0347032	0.7997585	0.1713424	0.5028154	0.1587136	0.7808016	0.4668809	0.5026767	0.1178961
350	0.4864474	0.8681926	0.8263482	0.1419558	0.4890398	0.1336135	0.6326596	0.4565922	0.4589231	0.1016604
400	0.4649358	0.9967174	0.8519695	0.1677299	0.5044424	0.1550989	0.6710292	0.4710401	0.4256185	0.1022154
450	0.4626468	0.8807156	0.8181281	0.1406077	0.5373348	0.1421646	0.6109625	0.4911690	0.4352524	0.1356017
500	0.3741078	1.0206859	0.8396391	0.1387722	0.4641868	0.1405530	0.6527583	0.4402133	0.5056135	0.1235132
550	0.8974088	0.9980633	0.8473132	0.4145839	0.2882659	0.2120966	0.7385250	0.3997784	0.6403557	0.1031454
600	0.9734149	1.0198422	0.5899796	0.5161467	0.1719637	0.2244765	0.8280810	0.3567359	0.5810011	0.0931176
650	1.0325376	1.0021201	0.4287330	0.6338062	0.1887323	0.2825428	0.8017225	0.3018704	0.5196686	0.0931714
700	1.0321396	1.0201546	0.3452843	0.7125492	0.2317046	0.3067726	0.9877390	0.2744511	0.5307199	0.0564935
750	1.0901788	1.0289993	0.2653221	0.7662062	0.2570886	0.4119948	1.0273389	0.2220651	0.4829799	0.0563751
800	0.9543293	1.0312004	0.2369005	0.8911005	0.3511231	0.3590241	1.0798825	0.2158579	0.4466990	0.0583108
850	1.0080224	1.0155222	0.2428743	0.8829898	0.3854660	0.3683167	0.9434851	0.2292486	0.4816946	0.0438799
900	0.9335445	0.9932716	0.2741320	0.8883111	0.4394111	0.3564777	0.9612424	0.2611755	0.4985391	0.0305664
950	0.9299164	1.0065245	0.3077179	0.8978962	0.4517445	0.3942545	0.9963189	0.2764126	0.5812195	0.0477483
1000	1.0516972	0.9858149	0.3244846	0.9079874	0.3914673	0.5088335	0.9596079	0.2379816	0.6379854	0.0545600

0	1.0455503	0.9310676	0.2004338	0.9090092	0.5396108	0.4522406	0.9977464	0.2326921	0.6323907	0.0472733
50	0.5149218	1.0493347	0.2632358	1.0791162	0.5902045	0.4839344	0.8989640	0.2778535	0.6787510	0.0130278
100	0.3626408	0.9451406	0.4068640	1.0089222	0.5716763	0.4762758	0.9963976	0.3295914	0.7441085	0.0045519
150	0.3994879	1.0108059	0.5716158	0.8705547	0.4859298	0.5970400	0.9579684	0.3971338	0.9087839	0.0152052
200	0.4376593	0.9814527	0.7351256	0.8075466	0.3840942	0.5476595	1.0522815	0.4738521	0.8469178	0.0315319
250	0.3955156	0.9965024	0.7437131	0.7260076	0.3308671	0.5261199	0.9557487	0.4547308	0.7733535	0.0320588
300	0.4365027	1.0099054	0.7374180	0.7267475	0.3271580	0.5334198	0.9582596	0.5333514	0.7377264	0.0319740
350	0.3767767	1.0518889	0.7326000	0.7600407	0.2908264	0.5299663	0.9303823	0.5385066	0.7810228	0.0295715
400	0.3742700	0.9148370	0.6821649	0.7367653	0.2469148	0.5097387	0.9046802	0.5105059	0.8640978	0.0376924
450	0.4064696	0.9913933	0.6749012	0.6758563	0.2579182	0.4964873	0.9521227	0.4689096	0.8534942	0.0390465
500	0.3661793	0.9757650	0.6615310	0.6501874	0.2742329	0.4923169	0.9475457	0.4751105	0.8444050	0.0307986
550	0.8278516	0.9004425	0.6732709	0.6608998	0.2339604	0.4654285	0.9325106	0.4229739	0.7361665	0.0872388
600	0.9511364	1.0084328	0.5708838	0.6635749	0.2629005	0.3668279	0.8669176	0.3845111	0.6826636	0.0797346
650	1.0039668	1.0727782	0.4313240	0.7275605	0.2121179	0.4274072	0.9268896	0.2679604	0.5291761	0.0593975
