"Time"	hyfR	fhlA	nsrR	feaR	hycB	hyfF	hyfH	hypC	hycG	hycF	hyfI	hyfJ	hypA	hycA	focB	hycE	hypE	hyfC	hypD	hyfA
750	0.7186359	0.2435273	1.0000000	0.0510385	0.0350688	0.0785793	0.5070050	0.2245340	0.0828384	0.0317442	0.3615049	0.9946555	0.0616710	0.4165825	0.9998652	0.0076144	0.1057114	0.4615931	0.0779430	0.5506894
800	0.7282217	0.2445115	1.0000000	0.0510385	0.0365062	0.0874476	0.5662880	0.2244663	0.0847703	0.0317453	0.3707621	0.9956185	0.0617638	0.4295347	0.9998784	0.0076333	0.1075516	0.4818134	0.0811150	0.5568953
850	0.7330551	0.2449146	1.0000000	0.0510385	0.0373815	0.0932770	0.6055102	0.2250607	0.0859542	0.0317457	0.3775259	0.9961739	0.0618094	0.4364241	0.9998865	0.0076437	0.1085484	0.4940687	0.0830319	0.5615963
900	0.7353587	0.2450757	1.0000000	0.0510385	0.0378763	0.0967292	0.6290875	0.2256362	0.0866204	0.0317459	0.3819912	0.9964756	0.0618304	0.4399774	0.9998912	0.0076490	0.1090578	0.5009726	0.0841228	0.5644976
950	0.7364120	0.2451390	1.0000000	0.0510385	0.0381410	0.0986221	0.6423048	0.2260383	0.0869723	0.0317460	0.3847301	0.9966325	0.0618398	0.4417649	0.9998936	0.0076516	0.1093074	0.5046592	0.0847182	0.5661086
1000	0.7368785	0.2451635	1.0000000	0.0510385	0.0382767	0.0996012	0.6493300	0.2262833	0.0871495	0.0317461	0.3863193	0.9967114	0.0618438	0.4426456	0.9998949	0.0076528	0.1094260	0.5065488	0.0850337	0.5669449

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7372282	0.2451788	1.0000000	0.0510387	0.0384079	0.1005234	0.6563526	0.2265941	0.0873130	0.0317461	0.4810051	0.9967854	0.0618466	0.4796212	0.9999330	0.0076538	0.0833658	0.5083677	0.0853813	0.5677329
100	0.7372263	0.2451787	1.0000000	0.0510386	0.0384060	0.1005150	0.6562830	0.2265826	0.0873107	0.0317461	0.5971885	0.9967848	0.0618466	0.5288960	0.9999694	0.0076538	0.0602284	0.5083499	0.0853724	0.5677260
150	0.7372255	0.2451787	1.0000000	0.0510386	0.0384052	0.1005115	0.6562526	0.2265772	0.0873098	0.0317461	0.6713906	0.9967846	0.0618466	0.5630384	0.9999875	0.0076537	0.0493203	0.5083420	0.0853681	0.5677231
200	0.7372252	0.2451787	1.0000000	0.0510386	0.0384048	0.1005100	0.6562394	0.2265747	0.0873094	0.0317461	0.7112570	0.9967845	0.0618466	0.5826771	0.9999951	0.0076537	0.0446767	0.5083386	0.0853660	0.5677218
250	0.7372251	0.2451787	1.0000000	0.0510385	0.0384047	0.1005094	0.6562338	0.2265735	0.0873092	0.0317461	0.7311202	0.9967844	0.0618466	0.5930116	0.9999981	0.0076537	0.0427489	0.5083371	0.0853650	0.5677213
300	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005092	0.6562315	0.2265729	0.0873092	0.0317461	0.7406343	0.9967844	0.0618466	0.5981726	0.9999993	0.0076537	0.0419538	0.5083365	0.0853645	0.5677211
350	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005091	0.6562305	0.2265727	0.0873091	0.0317461	0.7450901	0.9967844	0.0618466	0.6006625	0.9999997	0.0076537	0.0416264	0.5083362	0.0853643	0.5677210
400	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562301	0.2265725	0.0873091	0.0317461	0.7471489	0.9967844	0.0618466	0.6018349	0.9999999	0.0076537	0.0414918	0.5083361	0.0853641	0.5677210
450	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562299	0.2265725	0.0873091	0.0317461	0.7480923	0.9967844	0.0618466	0.6023768	1.0000000	0.0076537	0.0414363	0.5083360	0.0853641	0.5677210
500	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265725	0.0873091	0.0317461	0.7485224	0.9967844	0.0618466	0.6026239	1.0000000	0.0076537	0.0414135	0.5083360	0.0853641	0.5677210
550	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265725	0.0873091	0.0317461	0.6559396	0.9967844	0.0618466	0.5665784	0.9999630	0.0076537	0.0675660	0.5083360	0.0853640	0.5677210
600	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.5398166	0.9967844	0.0618466	0.5173472	0.9999266	0.0076537	0.0906985	0.5083360	0.0853640	0.5677210
650	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.4656411	0.9967844	0.0618466	0.4832241	0.9999086	0.0076537	0.1016046	0.5083360	0.0853640	0.5677210
700	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.4257863	0.9967844	0.0618466	0.4635937	0.9999009	0.0076537	0.1062473	0.5083360	0.0853640	0.5677210
750	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.4059284	0.9967844	0.0618466	0.4532630	0.9998979	0.0076537	0.1081748	0.5083360	0.0853640	0.5677210
800	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3964165	0.9967844	0.0618466	0.4481036	0.9998968	0.0076537	0.1089698	0.5083360	0.0853640	0.5677210
850	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3919617	0.9967844	0.0618466	0.4456143	0.9998963	0.0076537	0.1092971	0.5083360	0.0853640	0.5677210
900	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3899034	0.9967844	0.0618466	0.4444423	0.9998961	0.0076537	0.1094317	0.5083360	0.0853640	0.5677210
950	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3889602	0.9967844	0.0618466	0.4439004	0.9998961	0.0076537	0.1094871	0.5083360	0.0853640	0.5677210
1000	0.7372250	0.2451787	1.0000000	0.0510385	0.0384046	0.1005090	0.6562298	0.2265724	0.0873091	0.0317461	0.3885302	0.9967844	0.0618466	0.4436534	0.9998960	0.0076537	0.1095099	0.5083360	0.0853640	0.5677210

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7379639	0.2522121	0.8640112	0.0511653	0.0828657	0.1007890	0.6579362	0.2277771	0.0884971	0.0326744	0.3882421	0.9967924	0.0630677	0.4273262	0.9998962	0.0076802	0.1111938	0.5089400	0.0616693	0.5678178
100	0.7544899	0.3007431	0.7201167	0.0523244	0.1423009	0.1082778	0.6781199	0.2408700	0.0993045	0.0397573	0.3889879	0.9969722	0.0716694	0.4159800	0.9998999	0.0079018	0.1261599	0.5239557	0.0357597	0.5704723
150	0.8042579	0.3862110	0.6448073	0.0553663	0.1881905	0.1449555	0.7473129	0.2814510	0.1333241	0.0551783	0.3946022	0.9975832	0.0890191	0.4279337	0.9999112	0.0084621	0.1629615	0.5806547	0.0220277	0.5834947
200	0.8641970	0.4722437	0.6120285	0.0596393	0.2249697	0.2271268	0.8382272	0.3511246	0.2046358	0.0732561	0.4104989	0.9983756	0.1099985	0.4543902	0.9999268	0.0092991	0.2121454	0.6689397	0.0171129	0.6093730
250	0.9099920	0.5366769	0.5989182	0.0636066	0.2561136	0.3366658	0.9092142	0.4331876	0.3022041	0.0873082	0.4365552	0.9990025	0.1282537	0.4819383	0.9999413	0.0101784	0.2581594	0.7549654	0.0167324	0.6396989
300	0.9379519	0.5771158	0.5939171	0.0664180	0.2813917	0.4384217	0.9518559	0.5081727	0.3953854	0.0956579	0.4668034	0.9993898	0.1408927	0.5036360	0.9999519	0.0109031	0.2928827	0.8198737	0.0179836	0.6656947
350	0.9532223	0.5997402	0.5920647	0.0680942	0.3002367	0.5133622	0.9742058	0.5660885	0.4658511	0.0998413	0.4946372	0.9996010	0.1483944	0.5183484	0.9999588	0.0114095	0.3157991	0.8622043	0.0194281	0.6841309
400	0.9610986	0.6114279	0.5913918	0.0689878	0.3131438	0.5611006	0.9850725	0.6060477	0.5120042	0.1017238	0.5164296	0.9997091	0.1524137	0.5274437	0.9999628	0.0117256	0.3296402	0.8874664	0.0205672	0.6957113
450	0.9650326	0.6171244	0.5911506	0.0694303	0.3213652	0.5888087	0.9901357	0.6315253	0.5395754	0.1025152	0.5316382	0.9997627	0.1544246	0.5327270	0.9999650	0.0119077	0.3374905	0.9016889	0.0213353	0.7024065
500	0.9669552	0.6197812	0.5910650	0.0696384	0.3262975	0.6039078	0.9924392	0.6468544	0.5550417	0.1028338	0.5413953	0.9997887	0.1553844	0.5356612	0.9999661	0.0120064	0.3417364	0.9093707	0.0218097	0.7060513
550	0.9677796	0.6074388	0.7270236	0.0677393	0.2844786	0.6112002	0.9934438	0.6523235	0.5605624	0.0919978	0.5470620	0.9998009	0.1487648	0.5553656	0.9999667	0.0118664	0.3349380	0.9132561	0.1102922	0.7077590
600	0.9658534	0.5342952	0.8709075	0.0614395	0.2237609	0.6021714	0.9934727	0.6344838	0.5435548	0.0625396	0.5455800	0.9997988	0.1209214	0.5685014	0.9999670	0.0110117	0.2993913	0.9117839	0.2001378	0.7047079
650	0.9557677	0.4353334	0.9462132	0.0563227	0.1740517	0.5560384	0.9915017	0.5866899	0.4888885	0.0439910	0.5312526	0.9997660	0.0940058	0.5624712	0.9999668	0.0099576	0.2550742	0.8964519	0.2327028	0.6920355
700	0.9322189	0.3547716	0.9789907	0.0534961	0.1341386	0.4725550	0.9850577	0.5137322	0.3948482	0.0362240	0.5087497	0.9996807	0.0776320	0.5456052	0.9999654	0.0091086	0.2128709	0.8584176	0.2218158	0.6722991
750	0.8947624	0.3029638	0.9921006	0.0521341	0.1024197	0.3741418	0.9698645	0.4331834	0.2911300	0.0333528	0.4858790	0.9995185	0.0693072	0.5245528	0.9999617	0.0085252	0.1774569	0.7974375	0.1908197	0.6512943
800	0.8507458	0.2737865	0.9971015	0.0515155	0.0787848	0.2847440	0.9409899	0.3628341	0.2080974	0.0323246	0.4655209	0.9992550	0.0653475	0.5032776	0.9999544	0.0081536	0.1511019	0.7252718	0.1577439	0.6320880
850	0.8105338	0.2586927	0.9989539	0.0512430	0.0625442	0.2162111	0.8968496	0.3105549	0.1535723	0.0319560	0.4475195	0.9988829	0.0634896	0.4845438	0.9999440	0.0079292	0.1334659	0.6574462	0.1311394	0.6152325
900	0.7803471	0.2513349	0.9996268	0.0511252	0.0521800	0.1693001	0.8427476	0.2757256	0.1217918	0.0318228	0.4316834	0.9984336	0.0626141	0.4698892	0.9999320	0.0077998	0.1226346	0.6035851	0.1126723	0.6008678
950	0.7607620	0.2479030	0.9998679	0.0510749	0.0459606	0.1396249	0.7885989	0.2542121	0.1045963	0.0317742	0.4183965	0.9979747	0.0622010	0.4595202	0.9999208	0.0077285	0.1164146	0.5656652	0.1009676	0.5893794
1000	0.7493400	0.2463561	0.9999535	0.0510537	0.0424117	0.1219211	0.7428582	0.2416297	0.0957384	0.0317564	0.4080426	0.9975751	0.0620076	0.4527595	0.9999119	0.0076908	0.1130257	0.5411994	0.0939912	0.5809677

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7372282	0.2451788	1.0000000	0.0322604	0.0384079	0.1254310	0.6563526	0.2265941	0.0873130	0.0317461	0.4525354	0.9967854	0.0618466	0.5219175	0.9998960	0.0076538	0.1095276	0.5083677	0.0853813	0.5677329
100	0.7372263	0.2451787	1.0000000	0.0147068	0.0384060	0.1479317	0.6562830	0.2265826	0.0873107	0.0317461	0.5330583	0.9967848	0.0618466	0.6288412	0.9998960	0.0076538	0.1095266	0.5083499	0.0853724	0.5677260
150	0.7372255	0.2451787	1.0000000	0.0062226	0.0384052	0.1581121	0.6562526	0.2265772	0.0873098	0.0317461	0.5844866	0.9967846	0.0618466	0.7029266	0.9998960	0.0076537	0.1095262	0.5083420	0.0853681	0.5677231
200	0.7372252	0.2451787	1.0000000	0.0026188	0.0384048	0.1620629	0.6562394	0.2265747	0.0873094	0.0317461	0.6121176	0.9967845	0.0618466	0.7455403	0.9998960	0.0076537	0.1095260	0.5083386	0.0853660	0.5677218
250	0.7372251	0.2451787	1.0000000	0.0011482	0.0384047	0.1635117	0.6562338	0.2265735	0.0873092	0.0317461	0.6258846	0.9967844	0.0618466	0.7679647	0.9998960	0.0076537	0.1095259	0.5083371	0.0853650	0.5677213
300	0.7372251	0.2451787	1.0000000	0.0005564	0.0384046	0.1640303	0.6562315	0.2265729	0.0873092	0.0317461	0.6324788	0.9967844	0.0618466	0.7791633	0.9998960	0.0076537	0.1095259	0.5083365	0.0853645	0.5677211
350	0.7372251	0.2451787	1.0000000	0.0003195	0.0384046	0.1642140	0.6562305	0.2265727	0.0873091	0.0317461	0.6355671	0.9967844	0.0618466	0.7845663	0.9998960	0.0076537	0.1095259	0.5083362	0.0853643	0.5677210
400	0.7372250	0.2451787	1.0000000	0.0002248	0.0384046	0.1642786	0.6562301	0.2265725	0.0873091	0.0317461	0.6369940	0.9967844	0.0618466	0.7871100	0.9998960	0.0076537	0.1095258	0.5083361	0.0853641	0.5677210
450	0.7372250	0.2451787	1.0000000	0.0001870	0.0384046	0.1643014	0.6562299	0.2265725	0.0873091	0.0317461	0.6376479	0.9967844	0.0618466	0.7882860	0.9998960	0.0076537	0.1095258	0.5083360	0.0853641	0.5677210
500	0.7372250	0.2451787	1.0000000	0.0001719	0.0384046	0.1643094	0.6562298	0.2265725	0.0873091	0.0317461	0.6379460	0.9967844	0.0618466	0.7888220	0.9998960	0.0076537	0.1095258	0.5083360	0.0853641	0.5677210
550	0.7372250	0.2451787	1.0000000	0.0189441	0.0384046	0.1394045	0.6562298	0.2265725	0.0873091	0.0317461	0.5737730	0.9967844	0.0618466	0.7106105	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
600	0.7372250	0.2451787	1.0000000	0.0364952	0.0384046	0.1168964	0.6562298	0.2265724	0.0873091	0.0317461	0.4932834	0.9967844	0.0618466	0.6037886	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
650	0.7372250	0.2451787	1.0000000	0.0449784	0.0384046	0.1067129	0.6562298	0.2265724	0.0873091	0.0317461	0.4418693	0.9967844	0.0618466	0.5297481	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
700	0.7372250	0.2451787	1.0000000	0.0485819	0.0384046	0.1027607	0.6562298	0.2265724	0.0873091	0.0317461	0.4142444	0.9967844	0.0618466	0.4871542	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
750	0.7372250	0.2451787	1.0000000	0.0500523	0.0384046	0.1013113	0.6562298	0.2265724	0.0873091	0.0317461	0.4004800	0.9967844	0.0618466	0.4647385	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
800	0.7372250	0.2451787	1.0000000	0.0506440	0.0384046	0.1007925	0.6562298	0.2265724	0.0873091	0.0317461	0.3938869	0.9967844	0.0618466	0.4535436	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
850	0.7372250	0.2451787	1.0000000	0.0508809	0.0384046	0.1006088	0.6562298	0.2265724	0.0873091	0.0317461	0.3907992	0.9967844	0.0618466	0.4481424	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
900	0.7372250	0.2451787	1.0000000	0.0509756	0.0384046	0.1005441	0.6562298	0.2265724	0.0873091	0.0317461	0.3893724	0.9967844	0.0618466	0.4455993	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
950	0.7372250	0.2451787	1.0000000	0.0510134	0.0384046	0.1005213	0.6562298	0.2265724	0.0873091	0.0317461	0.3887187	0.9967844	0.0618466	0.4444236	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210
1000	0.7372250	0.2451787	1.0000000	0.0510285	0.0384046	0.1005133	0.6562298	0.2265724	0.0873091	0.0317461	0.3884206	0.9967844	0.0618466	0.4438877	0.9998960	0.0076537	0.1095258	0.5083360	0.0853640	0.5677210

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7360281	0.2401971	1.0000000	0.0510387	0.0383226	0.1592856	0.6550972	0.2263276	0.0871539	0.0317458	0.3881962	0.9967732	0.0618348	0.4432567	0.9999330	0.0076521	0.1092924	0.5755763	0.0851341	0.5675876
100	0.7293762	0.2343269	1.0000000	0.0510386	0.0377733	0.2104616	0.6457875	0.2246225	0.0861845	0.0317445	0.3877241	0.9966796	0.0617688	0.4418479	0.9999694	0.0076423	0.1080310	0.6543365	0.0836558	0.5664030
150	0.7199120	0.2308730	1.0000000	0.0510386	0.0368612	0.2307884	0.6268347	0.2218216	0.0846739	0.0317429	0.3862556	0.9964771	0.0616743	0.4393702	0.9999875	0.0076273	0.1062798	0.6988789	0.0813783	0.5637253
200	0.7117909	0.2291885	1.0000000	0.0510386	0.0359483	0.2361058	0.6032613	0.2190267	0.0832516	0.0317417	0.3838274	0.9962093	0.0615933	0.4367467	0.9999951	0.0076133	0.1047858	0.7186987	0.0792267	0.5602003
250	0.7063721	0.2284369	1.0000000	0.0510385	0.0352397	0.2362109	0.5809877	0.2168493	0.0822075	0.0317410	0.3810530	0.9959439	0.0615398	0.4346018	0.9999981	0.0076033	0.1037771	0.7261083	0.0776229	0.5568167
300	0.7032543	0.2281185	1.0000000	0.0510385	0.0347672	0.2351090	0.5634322	0.2153823	0.0815456	0.0317406	0.3785405	0.9957279	0.0615095	0.4331006	0.9999993	0.0075972	0.1031814	0.7283279	0.0765785	0.5541775
350	0.7016251	0.2279881	1.0000000	0.0510385	0.0344824	0.2340844	0.5512766	0.2144828	0.0811648	0.0317404	0.3765958	0.9955755	0.0614940	0.4321530	0.9999997	0.0075939	0.1028584	0.7287032	0.0759537	0.5523973
400	0.7008290	0.2279360	1.0000000	0.0510385	0.0343226	0.2333959	0.5436372	0.2139661	0.0809602	0.0317404	0.3752503	0.9954788	0.0614866	0.4315970	0.9999999	0.0075921	0.1026932	0.7285642	0.0756006	0.5513172
450	0.7004584	0.2279155	1.0000000	0.0510385	0.0342375	0.2329942	0.5391822	0.2136830	0.0808559	0.0317403	0.3743934	0.9954223	0.0614832	0.4312880	1.0000000	0.0075913	0.1026122	0.7283610	0.0754088	0.5507119
500	0.7002921	0.2279076	1.0000000	0.0510385	0.0341941	0.2327787	0.5367336	0.2135333	0.0808047	0.0317403	0.3738812	0.9953912	0.0614818	0.4311233	1.0000000	0.0075909	0.1025738	0.7282087	0.0753075	0.5503928
550	0.7015782	0.2328863	1.0000000	0.0510385	0.0342551	0.1723826	0.5368900	0.2137030	0.0809079	0.0317406	0.3736208	0.9953936	0.0614946	0.4312723	0.9999539	0.0075924	0.1027923	0.6543739	0.0754929	0.5503823
600	0.7087525	0.2387552	1.0000000	0.0510385	0.0347799	0.1198949	0.5466592	0.2152718	0.0817296	0.0317421	0.3739526	0.9955187	0.0615664	0.4327518	0.9999110	0.0076022	0.1040483	0.5703370	0.0768978	0.5516106
650	0.7184644	0.2422087	1.0000000	0.0510385	0.0356766	0.0993994	0.5670017	0.2179809	0.0831364	0.0317437	0.3754707	0.9957744	0.0616636	0.4353057	0.9998934	0.0076174	0.1057972	0.5260713	0.0791325	0.5545577
700	0.7264291	0.2438930	1.0000000	0.0510385	0.0365867	0.0946149	0.5914636	0.2207615	0.0845617	0.0317449	0.3780022	0.9960710	0.0617429	0.4379282	0.9998894	0.0076313	0.1072885	0.5091120	0.0812785	0.5582956
750	0.7315628	0.2446445	1.0000000	0.0510385	0.0372997	0.0952431	0.6135755	0.2229703	0.0856676	0.0317455	0.3808109	0.9963278	0.0617933	0.4400185	0.9998903	0.0076412	0.1082946	0.5047382	0.0828953	0.5616773
800	0.7344442	0.2449629	1.0000000	0.0510385	0.0377781	0.0969766	0.6302727	0.2244791	0.0863981	0.0317458	0.3832736	0.9965138	0.0618210	0.4414534	0.9998921	0.0076472	0.1088883	0.5048037	0.0839556	0.5641675
850	0.7359239	0.2450933	1.0000000	0.0510385	0.0380679	0.0984387	0.6414119	0.2254134	0.0868314	0.0317460	0.3851264	0.9966334	0.0618349	0.4423461	0.9998937	0.0076505	0.1092101	0.5058877	0.0845930	0.5657684
900	0.7366383	0.2451454	1.0000000	0.0510385	0.0382311	0.0993922	0.6482010	0.2259539	0.0870696	0.0317460	0.3863791	0.9967041	0.0618415	0.4428641	0.9998948	0.0076522	0.1093746	0.5068702	0.0849544	0.5667041
950	0.7369680	0.2451659	1.0000000	0.0510385	0.0383182	0.0999404	0.6520632	0.2262516	0.0871932	0.0317461	0.3871623	0.9967433	0.0618444	0.4431496	0.9998954	0.0076531	0.1094553	0.5075294	0.0851512	0.5672137
1000	0.7371150	0.2451738	1.0000000	0.0510385	0.0383627	0.1002317	0.6541443	0.2264096	0.0872546	0.0317461	0.3876236	0.9967641	0.0618457	0.4433007	0.9998957	0.0076534	0.1094936	0.5079164	0.0852553	0.5674767

0	0.7372330	0.2451789	1.0000000	0.0510388	0.0384122	0.1005430	0.6565085	0.2266183	0.0873186	0.0317461	0.3882843	0.9967867	0.0618466	0.4434777	0.9998959	0.0076538	0.1095301	0.5084075	0.0853994	0.5677491
50	0.7372282	0.2451788	1.0000000	0.0510387	0.0384079	0.1005234	0.6563526	0.2265941	0.0873130	0.1854294	0.3882270	0.9968109	0.0618466	0.4434644	0.9998960	0.0076538	0.1095276	0.5083677	0.0853813	0.7259267
100	0.7372263	0.2451787	1.0000000	0.0510386	0.0384060	0.1005150	0.6562830	0.2265826	0.0873107	0.2804535	0.3881990	0.9968359	0.0618466	0.4434583	0.9998960	0.0076538	0.1095266	0.5083499	0.0853724	0.8598455
150	0.7372255	0.2451787	1.0000000	0.0510386	0.0384052	0.1005115	0.6562526	0.2265772	0.0873098	0.3089345	0.3881854	0.9968487	0.0618466	0.4434555	0.9998960	0.0076537	0.1095262	0.5083420	0.0853681	0.9173415
200	0.7372252	0.2451787	1.0000000	0.0510386	0.0384048	0.1005100	0.6562394	0.2265747	0.0873094	0.3163537	0.3881789	0.9968542	0.0618466	0.4434542	0.9998960	0.0076537	0.1095260	0.5083386	0.0853660	0.9389022
250	0.7372251	0.2451787	1.0000000	0.0510385	0.0384047	0.1005094	0.6562338	0.2265735	0.0873092	0.3182013	0.3881758	0.9968565	0.0618466	0.4434536	0.9998960	0.0076537	0.1095259	0.5083371	0.0853650	0.9466429
300	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005092	0.6562315	0.2265729	0.0873092	0.3186540	0.3881744	0.9968573	0.0618466	0.4434534	0.9998960	0.0076537	0.1095259	0.5083365	0.0853645	0.9493785
350	0.7372251	0.2451787	1.0000000	0.0510385	0.0384046	0.1005091	0.6562305	0.2265727	0.0873091	0.3187642	0.3881737	0.9968577	0.0618466	0.4434532	0.9998960	0.0076537	0.1095259	0.5083362	0.0853643	0.9503395
