puuR	rpsJ	1.5902134969999998e-38
betI	lldP	1.427367239e-38
ssb	hybD	4.425836921e-39
betI	ydeA	1.214335522e-39
ssb	xylR	1.0876031149999998e-39
betI	rplC	7.82200252e-40
betI	ssb	6.757542752e-40
ssb	betI	4.672801712e-40
betI	appA	3.171304278e-40
betI	betT	2.785952088e-40
ssb	lldP	2.269559124e-40
puuD	xylR	4.5252263569999995e-42
puuR	fadJ	3.889175168e-42
puuR	puuA	1.6766907869999998e-42
ssb	ydeA	8.868962149999999e-43
puuD	lldP	4.243503528e-43
puuD	betT	3.936397938e-43
ssb	appA	2.4655220599999998e-43
puuD	betB	2.3808845789999997e-43
ssb	betA	1.91616538e-43
ssb	betT	1.7454205619999999e-43
puuD	ydeA	6.861912605000001e-44
puuD	betA	3.160573061e-44
puuD	ackA	2.4075516299999994e-44
puuD	appA	2.059753088e-44
puuR	hybD	3.4835051989999994e-46
puuR	betI	1.230382548e-46
puuR	lldD	4.0830689450000005e-47
puuR	lldP	2.893723083e-47
puuR	arcA	1.400008571e-47
lldP	puuR	1.240097412e-47
puuR	rplC	4.2211589069999994e-48
puuR	ackA	3.115654591e-48
puuR	betB	2.156903589e-49
puuR	ydeA	4.150798918e-50
puuR	ssb	2.1341396759999997e-50
puuR	betA	2.0979046629999998e-50
puuR	xylR	1.955003081e-50
puuR	appA	1.4931600099999999e-50
puuR	betT	1.271632589e-50
ydeA	fadJ	1.4544884959999996e-59
hybD	puuR	3.0546274449999997e-60
ydeA	rpsJ	1.9463716069999995e-60
ydeA	xylR	1.8410959209999997e-60
ydeA	puuD	3.565088739999999e-61
lldP	arcA	1.5540102169999998e-61
hybD	puuD	2.534592964e-62
ydeA	hybD	2.3222879129999997e-62
ydeA	puuA	5.484259337e-63
hybD	fadJ	8.554691552999998e-64
ydeA	arcA	4.935305322999999e-65
ydeA	lldP	4.244976505999999e-65
ydeA	ackA	3.1809939899999994e-65
ydeA	lldD	2.2442402919999998e-65
ydeA	betI	1.9729583589999995e-65
ydeA	betT	9.848693542999996e-66
ydeA	betA	3.255385393e-66
ydeA	ssb	3.15199437e-66
ydeA	appA	2.8892069119999994e-66
ydeA	rplC	2.7976819749999993e-66
hybD	betI	7.610290202999999e-67
hybD	lldD	5.3360019999999986e-67
lldP	ackA	5.226605797999999e-68
hybD	xylR	5.207213875999999e-68
lldP	rplC	2.798790838999999e-68
hybD	arcA	1.8404513199999998e-68
hybD	lldP	5.174893489999998e-69
hybD	ackA	3.1948935819999997e-69
hybD	ydeA	5.869559841999999e-70
hybD	ssb	4.379209896e-70
hybD	rplC	3.552896716999999e-70
hybD	appA	3.0446501139999995e-70
hybD	betA	2.6967180889999993e-70
hybD	betB	1.7507558939999998e-70
hybD	betT	1.6051569359999997e-70
lldP	ssb	6.658587354999999e-72
lldP	ydeA	1.6892924309999996e-72
lldP	xylR	4.730433034999999e-73
lldP	betA	5.0923420209999995e-74
lldP	betT	3.894031545999999e-74
lldP	appA	1.1884328149999999e-74
lldR	ydeA	0.0
arcA	rpsJ	0.0
arcA	ssb	0.0
arcA	rplC	0.0
lldR	xylR	0.0
rpsJ	ssb	0.0
lldR	arcA	0.0
lldR	betI	0.0
lldR	lldD	0.0
lldR	betA	0.0
lldR	lldP	0.0
lldR	betB	0.0
appA	betI	0.0
arcA	puuA	0.0
lldR	puuR	0.0
lldR	puuD	0.0
lldR	fadJ	0.0
lldR	appA	0.0
lldR	ackA	0.0
lldR	puuA	0.0
lldR	hybD	0.0
lldR	rpsJ	0.0
lldR	ssb	0.0
lldR	rplC	0.0
xylR	lldR	0.0
puuD	fadJ	0.0
hybD	rpsJ	0.0
betI	lldD	0.0
arcA	hybD	0.0
arcA	ackA	0.0
fadJ	xylR	0.0
xylR	rpsJ	0.0
xylR	betI	0.0
xylR	lldD	0.0
xylR	betT	0.0
xylR	betA	0.0
xylR	lldP	0.0
xylR	betB	0.0
xylR	ydeA	0.0
xylR	puuR	0.0
xylR	puuD	0.0
xylR	fadJ	0.0
xylR	appA	0.0
xylR	ackA	0.0
xylR	puuA	0.0
xylR	hybD	0.0
xylR	ssb	0.0
arcA	appA	0.0
xylR	rplC	0.0
arcA	xylR	0.0
ssb	rplC	0.0
arcA	lldR	0.0
arcA	betI	0.0
arcA	lldD	0.0
arcA	betT	0.0
arcA	betA	0.0
arcA	lldP	0.0
arcA	betB	0.0
arcA	ydeA	0.0
arcA	puuR	0.0
arcA	puuD	0.0
arcA	fadJ	0.0
ydeA	puuR	0.0
fadJ	lldR	0.0
fadJ	arcA	0.0
ackA	xylR	0.0
ackA	appA	0.0
ackA	fadJ	0.0
ackA	puuD	0.0
ackA	puuR	0.0
ackA	ydeA	0.0
ackA	betB	0.0
ackA	lldP	0.0
ackA	betA	0.0
ackA	betT	0.0
ackA	lldD	0.0
ackA	betI	0.0
ackA	lldR	0.0
ackA	arcA	0.0
appA	rplC	0.0
appA	lldD	0.0
appA	ssb	0.0
appA	rpsJ	0.0
appA	hybD	0.0
appA	puuA	0.0
appA	ackA	0.0
appA	fadJ	0.0
appA	puuD	0.0
appA	puuR	0.0
appA	ydeA	0.0
appA	betB	0.0
appA	lldP	0.0
appA	betA	0.0
appA	betT	0.0
ackA	puuA	0.0
ackA	hybD	0.0
ackA	rpsJ	0.0
ackA	ssb	0.0
fadJ	betI	0.0
fadJ	lldD	0.0
fadJ	betT	0.0
fadJ	betA	0.0
fadJ	lldP	0.0
fadJ	betB	0.0
fadJ	ydeA	0.0
fadJ	puuR	0.0
lldD	betT	0.0
fadJ	puuD	0.0
fadJ	appA	0.0
betT	betA	0.0
betA	lldP	0.0
puuA	hybD	0.0
fadJ	ackA	0.0
lldP	betB	0.0
puuR	puuD	0.0
fadJ	puuA	0.0
fadJ	hybD	0.0
fadJ	rpsJ	0.0
betB	ydeA	0.0
fadJ	ssb	0.0
fadJ	rplC	0.0
appA	xylR	0.0
appA	arcA	0.0
appA	lldR	0.0
ackA	rplC	0.0
xylR	arcA	0.0
